hydrogen production,forward bid
10.0,-4.449204326666666
10.0,-4.344647746666666
10.0,-4.27932503
10.0,-4.2220174366666665
0.0,5.687370883333332
0.0,5.520367076666667
0.0,4.99229712
0.0,4.894110123333333
0.0,4.527829923333334
0.0,4.266781636666666
0.0,3.85344511
0.0,3.740787966666667
0.0,3.871178633333333
10.0,-6.065616273333333
0.0,4.002185863333334
4.440892098500626e-16,-10.000000001167349
0.0,-10.0000000017914
0.0,3.88712656
0.0,3.9218062399999996
0.0,3.9228403
0.0,3.816817696666667
0.0,4.260205236666667
0.0,4.484055273333333
0.0,4.6408072633333335
0.0,4.579033866666667
0.0,4.46837144
0.0,4.45030036
0.0,4.127538316666667
0.0,4.08938164
0.0,4.010043896666667
0.0,4.02036292
0.0,4.080716256666666
0.0,4.236336666666666
0.0,4.17800218
0.0,3.95666723
0.0,3.6155718133333337
10.0,-6.597175773333333
10.0,-6.850952374
10.0,-7.113363010666667
10.0,-7.293101958333334
0.0,2.6563185229999995
0.0,-10.000000002357407
0.0,2.4832298610000003
0.0,2.2573373703333335
0.0,2.0596818126666667
0.0,1.786587661
0.0,1.4773982686666667
10.0,-8.744344661666666
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,2.5430372109999997
0.0,2.7535573356666667
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-9.999999999999982
10.0,-10.0
10.0,-10.0
0.0,1.949831138
0.0,1.6620787220000004
0.0,1.4479955893333383
0.0,1.2389315073333371
0.0,-10.0
0.0,1.0197059276666707
2.220446049250313e-16,0.9679960063333333
0.0,0.9544975383333458
0.0,0.9651519550000032
5.10702591327572e-15,0.9692476339999949
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,0.7226302746666668
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-9.364621486
10.0,-9.327346052666666
10.0,-9.170988206666667
10.0,-9.083415071666666
0.0,1.0372091513333395
0.0,1.1058073656666743
0.0,1.1145421490000054
0.0,1.114268617000004
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-9.99999999999998
10.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,1.1438001113333343
0.0,1.1076415623333489
0.0,1.0017088703333334
0.0,0.9303408183333417
10.0,-10.0
10.0,-9.999999999999998
0.0,-10.0
0.0,-10.0
0.0,0.9925708403333395
0.0,1.0467805206666672
8.881784197001252e-15,1.0209793589999911
0.0,1.032098009666667
0.0,1.019302213
0.0,0.9666987883333356
8.881784197001252e-16,0.9378308699999991
10.0,-9.142595495666667
0.0,0.8967394203333333
10.0,-10.0
0.0,-10.00000000259034
5.551115123125783e-16,-10.000000002694438
0.0,-10.000000002696952
0.0,-10.000000001359393
0.0,-10.000000001387967
0.0,-10.000000000958192
8.881784197001252e-16,-10.000000001009678
0.0,-10.000000002470145
0.0,1.1373522236666669
10.0,-8.847984109666667
10.0,-8.874630069
10.0,-8.904699296
0.0,1.2849096636666668
0.0,1.4769427510000002
0.0,1.7439652653333335
0.0,1.8046713756666668
0.0,1.8925498673333334
0.0,1.9588870120000001
0.0,1.8865872536666668
0.0,1.8451873463333335
0.0,1.6833140046666668
9.769962616701378e-15,1.6888159343333236
10.0,-8.371088796666667
10.0,-8.317153752333333
10.0,-8.207674624
10.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,1.4987259120000003
0.0,1.3011624973333369
0.0,-10.0
0.0,1.279047907000006
10.0,-8.802426353666666
8.881784197001252e-16,1.1518268086666659
0.0,1.088167724333342
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
5.551115123125783e-16,0.6542713419999995
1.1102230246251565e-16,0.5782139449999999
4.996003610813204e-16,0.49652619533333286
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-10.0
0.0,-10.0
0.0,0.04465911993333549
0.0,-10.0
0.0,0.04465911993333549
0.0,0.04370015046666964
0.0,0.11917135550000424
0.0,0.18366950926667513
0.0,0.2785701018666735
0.0,0.4227213546666668
10.0,-9.999999999999998
0.0,0.540793574666667
0.0,0.5341259896666735
0.0,-10.0
0.0,-10.0
0.0,0.6081273636666715
0.0,-10.0
0.0,-10.0
10.0,-9.538938770666666
10.0,-9.999999999999998
1.1102230246251565e-16,-10.000000002143896
10.0,-9.999999999999998
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,0.0
0.0,0.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,0.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-0.0
0.0,0.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-8.185803583666667
10.0,-8.697184532
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,1.384977574
0.0,1.3952813133333386
0.0,1.41606311
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
2.220446049250313e-16,0.9333637273333331
10.0,-9.106801406
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-9.999999999999993
10.0,-10.0
10.0,-10.0
0.0,1.6926934386666694
2.220446049250313e-16,1.8765833369999996
0.0,1.8241696886666716
6.661338147750939e-16,1.7815119353333326
0.0,1.8457368330000001
0.0,1.8774300760000031
0.0,1.9161215620000007
10.0,-10.0
4.440892098500626e-16,-10.000000000935303
4.440892098500626e-16,-10.000000001670509
4.440892098500626e-16,-10.000000001831935
0.0,4.416312236666667
0.0,5.357647893333334
0.0,6.380503696666667
0.0,6.782885213333333
0.0,6.380473776666666
0.0,10.0
0.0,7.048018086666667
0.0,7.448062750000001
0.0,7.626069886666667
10.0,-1.6295905766666667
10.0,-0.7702104600000013
10.0,-0.4974750799999992
0.0,-10.000000001369006
0.0,-10.000000001662176
0.0,8.813748409999999
0.0,8.776518673333333
0.0,8.832277706666666
0.0,8.809046656666666
0.0,-10.000000001302979
10.0,-0.8693833200000007
10.0,-1.133462856666668
10.0,-1.2114396466666673
10.0,-1.0584934799999992
10.0,-10.0
0.0,8.871724200000001
10.0,-10.0
0.0,9.521802526666667
0.0,9.614745296666667
0.0,9.66534246
0.0,9.780409913333333
0.0,9.141826336666666
0.0,8.331362886666668
0.0,7.714376663333335
0.0,7.5808737766666665
0.0,7.5708524399999995
0.0,7.515143540000001
0.0,10.0
0.0,8.748092376666666
0.0,8.64453273
0.0,7.74502369
0.0,7.080960663333333
0.0,6.724150216666667
0.0,5.855966656666666
0.0,10.0
0.0,5.863425019999999
10.0,-3.3010728833333323
10.0,-2.730235246666666
10.0,-2.302078326666667
10.0,-1.386231996666666
10.0,-1.072150726666667
0.0,8.887267046666667
0.0,8.746484876666667
0.0,8.797651
0.0,8.433112483333332
0.0,8.020713376666667
0.0,7.90558168
0.0,8.188024716666668
0.0,8.286469486666666
0.0,10.0
0.0,8.394382273333335
0.0,8.69232408
0.0,8.911119656666667
0.0,9.102346193333332
0.0,9.294294683333334
0.0,9.4057695
0.0,10.0
0.0,9.759603526666666
0.0,9.771384893333334
0.0,10.0
0.0,10.0
0.0,9.876438183333333
0.0,9.905504133333334
10.0,10.00000000104599
0.0,9.955116506666666
0.0,9.96989522
0.0,9.982151716666667
0.0,9.973222810000001
0.0,10.0
0.0,9.92685958
0.0,9.90244424
0.0,9.81947406
0.0,9.63325189
10.0,10.000000002043635
10.0,-0.5601646066666675
10.0,-0.6394620433333333
0.0,9.30180369
0.0,9.31728487
0.0,9.413247656666668
0.0,10.0
0.0,9.520860926666666
0.0,9.59003328
10.0,-0.3813481933333325
0.0,9.5192091
0.0,9.406638693333333
0.0,9.19873028
0.0,8.89800387
0.0,8.465078963333333
0.0,7.951839116666667
0.0,7.620273279999999
0.0,10.0
0.0,10.0
0.0,7.306968116666667
0.0,10.0
0.0,10.0
10.0,-2.1600545333333336
10.0,10.000000001988592
10.0,-2.22240049
10.0,-2.482015743333333
10.0,-2.7050967166666675
0.0,10.0
0.0,10.0
0.0,10.0
0.0,6.318877996666666
0.0,6.1114933166666665
0.0,10.0
0.0,5.784610543333333
0.0,5.568455213333333
0.0,5.4766831033333325
0.0,5.037135623333333
0.0,4.659703533333333
0.0,4.61394692
0.0,4.744489373333333
0.0,4.91496049
0.0,10.0
0.0,5.397937653333333
0.0,10.0
0.0,10.0
0.0,10.0
10.0,-4.98287556
10.0,-5.455496696666667
10.0,-5.706972356666667
10.0,-5.87954867
10.0,-6.016544603333333
0.0,4.068050706666667
0.0,-10.00000000120266
0.0,4.13313691
0.0,4.2001537933333335
0.0,3.8504634400000004
0.0,3.577575903333333
0.0,3.241190239666667
10.0,-6.898173631666667
10.0,-7.362946962
10.0,-10.0
10.0,-7.624301284333334
10.0,-7.594444901
10.0,-7.580032867
10.0,-7.386134181999999
0.0,2.9306385556666665
0.0,3.1796772813333334
0.0,3.540430343333334
8.881784197001252e-16,3.8305572166666657
0.0,3.9497569366666667
0.0,3.995258016666668
0.0,-10.00000000145843
10.0,-5.805464036666667
10.0,-5.954261773333334
0.0,4.097162310000002
0.0,4.476671696666667
0.0,4.74537512
0.0,5.065573636666667
0.0,5.393646603333334
0.0,10.0
0.0,5.535642320000001
0.0,5.346367336666667
10.0,-4.672472363333333
10.0,10.0
10.0,-4.932974096666667
10.0,-4.8325383099999994
10.0,-5.0782012199999995
0.0,4.468393203333333
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,3.6637601833333413
0.0,4.079047326666675
0.0,4.122631203333333
0.0,3.8981565600000003
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-5.716360986666656
10.0,-4.8527808199999996
10.0,-4.212053996666667
0.0,5.803785586666667
0.0,5.732496873333339
0.0,5.541520426666683
0.0,5.223603443333339
0.0,5.096695206666681
0.0,4.755133683333348
0.0,4.661563283333347
0.0,4.426840103333333
0.0,4.312921883333338
0.0,4.200543556666673
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
8.881784197001252e-16,-10.000000002509964
10.0,-10.0
10.0,-5.80783399
10.0,-5.59509266
10.0,-5.379286016666667
0.0,4.941828376666667
0.0,5.434814816666666
0.0,5.878473683333333
0.0,6.507619623333333
0.0,-10.00000000096134
0.0,7.01006906
0.0,10.0
10.0,-3.1557287600000006
0.0,6.55247966
0.0,6.045759863333333
0.0,10.0
0.0,6.201261393333334
0.0,6.231456990000001
0.0,6.298726623333334
0.0,10.0
0.0,10.0
0.0,5.85537407
0.0,5.68825157
0.0,5.644443369999999
0.0,5.435136620000009
0.0,10.0
0.0,10.0
10.0,-4.337079843333333
0.0,5.843786140000001
0.0,5.902915783333334
0.0,5.81235129666668
0.0,10.0
0.0,4.786669466666673
0.0,4.419287980000014
0.0,-10.0
10.0,-10.0
10.0,-9.99999999999999
10.0,-6.784046914666666
10.0,-6.910951279
0.0,3.036486151666672
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,2.955947925666667
0.0,3.113200912666681
0.0,3.258901465333333
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-9.999999999999998
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
10.0,-10.0
10.0,-9.999999999999998
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,-10.0
0.0,3.1321557386666665
0.0,3.176551344000007
0.0,3.010098087
8.881784197001252e-16,2.897178803666666
0.0,2.9035475183333332
10.0,-10.0
10.0,-10.0
10.0,-5.811775273333334
0.0,5.257980603333333
8.881784197001252e-16,6.207291143333332
0.0,10.0
0.0,-10.000000001939494
0.0,10.0
0.0,8.499334636666667
0.0,-10.000000002079707
0.0,8.61838282
10.0,-2.5271064166666672
10.0,-3.086292703333333
0.0,7.026187636666666
0.0,6.614530406666667
0.0,5.883159503333333
1.7763568394002505e-15,6.3229022499999985
1.7763568394002505e-15,7.561166423333333
0.0,8.196201723333335
0.0,7.957697793333335
0.0,8.390442973333336
0.0,10.0
0.0,8.940298583333334
0.0,8.787885363333332
10.0,-1.453371970000001
10.0,-1.8417704966666655
10.0,-2.3356287066666663
10.0,-2.954238396666666
0.0,-10.000000001610378
0.0,7.13216429
0.0,7.387510456666667
0.0,7.8330823033333346
0.0,7.875589803333334
0.0,7.995744483333333
0.0,10.0
0.0,10.0
10.0,10.00000000162865
0.0,10.0
0.0,7.778594413333334
0.0,7.768799266666666
0.0,7.19870039
0.0,7.013213380000001
0.0,7.049473206666667
0.0,7.187364089999999
0.0,7.596150466666667
0.0,10.0
0.0,8.662505883333333
0.0,9.060126786666666
10.0,-0.64241511
10.0,-0.9738573300000013
10.0,-1.426665233333333
10.0,-2.273062893333334
0.0,7.3629410533333335
0.0,10.0
0.0,6.2079966566666664
0.0,5.839882183333334
0.0,6.0175878166666665
0.0,6.75751892
0.0,6.952749263333333
0.0,6.838265603333332
10.0,-2.689472359999999
0.0,7.612549479999999
0.0,10.0
0.0,6.6254511833333325
0.0,6.026533626666667
0.0,5.608491839999999
0.0,4.917859216666667
0.0,4.448998236666666
0.0,4.4485487033333335
0.0,4.452858656666667
10.0,-5.677674786666667
10.0,-5.72198585
10.0,-5.509165833333333
10.0,-5.222129893333333
10.0,-5.176348843333334
0.0,4.794036373333333
0.0,10.0
0.0,5.62340676
0.0,10.0
0.0,6.229620650000001
0.0,6.687311343333333
0.0,6.986181780000001
0.0,7.067376556666667
0.0,10.0
0.0,6.74111255
0.0,6.494761563333333
0.0,6.399637863333333
0.0,6.5130026
0.0,-10.00000000174372
0.0,-10.000000001005375
0.0,6.918991506666666
0.0,7.15500521
0.0,6.879255306666668
0.0,6.7257511
10.0,-3.387495339999999
10.0,-3.4298485166666666
10.0,-3.3583391733333334
10.0,-3.432051446666666
10.0,-3.1022368499999997
0.0,7.109158493333333
0.0,7.074664146666667
0.0,7.017772833333334
0.0,6.981286230000001
0.0,6.787091123333333
0.0,6.628164393333334
0.0,6.512453969999999
0.0,6.524865963333333
0.0,6.331144553333333
0.0,6.1414870666666665
0.0,6.295151489999999
0.0,6.244116406666667
0.0,6.11294069
0.0,5.79303334
0.0,5.80788068
0.0,10.0
0.0,5.617783616666666
0.0,5.944346266666667
0.0,10.0
0.0,5.856512113333333
0.0,5.895140566666667
10.0,-10.0
10.0,-3.9556160900000004
10.0,-4.46135322
0.0,10.0
0.0,6.299292036666666
0.0,6.705238216666666
0.0,6.837580413333333
0.0,7.193003183333334
0.0,10.0
0.0,8.394640693333335
10.0,-1.5108256066666677
0.0,8.663253540000001
10.0,-0.7628937966666669
0.0,9.491057986666666
0.0,9.501071253333333
0.0,9.697617093333333
0.0,9.686009923333334
0.0,9.817541843333334
0.0,9.73828159
0.0,10.0
0.0,10.0
0.0,10.0
0.0,9.46147416
0.0,10.0
0.0,9.16016442
0.0,9.153307966666667
0.0,9.245316509999999
0.0,8.904957343333335
0.0,8.302224966666666
0.0,8.338255383333333
0.0,8.225865516666666
0.0,8.177359840000001
0.0,8.223489243333335
0.0,10.0
0.0,9.428003346666666
0.0,9.437654306666666
10.0,-0.0868086166666675
10.0,-0.28930730666666626
0.0,9.571525653333332
0.0,8.793677859999999
0.0,8.502720396666666
0.0,8.345828243333335
0.0,10.0
10.0,-2.547377896666667
10.0,-2.467663053333334
10.0,-1.6890420466666676
